1111100100,גביה שוטפת-מגורים ,"199,200,000.00"
1111200100,גבית פיגורים-מגורים ,"20,000,000.00"
1111300100,גביה שוטפת -לא למגורים ,"333,911,000.00"
1111400100,גבית פיגורים-לא למגורים ,"72,000,000.00"
1113000100,הנחות מימון)ארנונה מראש ו,"2,500,000.00"
1115000100,הנחות לזכאים ,"57,000,000.00"
1116000100,הנחות ועדה בגין מצב חומרי,"11,000,000.00"
1117000100,הנחות ועדה אחרות ,"80,000.00"
1118000100,הנחות מיבצע אכיפת גביה ,0
1120000290,אכיפה /טיפול משפטי ,"1,900,000.00"
1121000290,תעודות ואישורים ,"270,000.00"
1122000290,אגרת רשיונות לשלטים ,"4,500,000.00"
1129001290,אגרת שמירה ,"11,040,000.00"
1130001800,היטלי מים ,"3,627,000.00"
1130002800,היטלי ביוב ,"3,708,000.00"
1130003800,הטלי כבישים ,"23,204,000.00"
1160000661,הכנסות מימון ,"5,114,000.00"
1160001661,"הכנסות מימון- חפ""א ","2,346,000.00"
1212300620,מכירת ציוד יסודי - אשפה ,"3,000.00"
1212300650,מכרז-פינוי מכלי מחזור טקס,"193,500.00"
1213300290,פיקוח על עסקים ומוסדות ,"350,000.00"
1214200290,פיקוח וטרינרי ,"398,000.00"
1214200690,השתתפות שכר ווטרינר-בדיקו,"43,361.00"
1214200910,בדיקות בשר עופות ודגים ,"430,000.00"
1222000910,החזר משא'ז ,"38,000.00"
1232000220,אגרות תיכנון עיר ,"250,000.00"
1233100290,אגרת רשיונות בניה ,"13,000,000.00"
1233300290,תיקון מבנים מסוכנים ,"500,000.00"
1241000290,שילוט-תמלוגים ,"3,500,000.00"
1241000640,מינהל נכסים ציבוריים ,"1,400,000.00"
1242000410,דמי שימוש במדרכה ,"1,800,000.00"
1244500991,מטה בטיחות עירוני ,"800,000.00"
1249000990,הכנסות מ.איכות סביבה - כנ,"150,000.00"
1261000290,שיפוץ מבנים-חלק הדיירים ,"200,000.00"
1262000420,מידע לציבור ,"9,000.00"
1264000610,תרבות הדיור ,"43,000.00"
1269000510,זיכויים - חב' לאוטומציה ,"210,000.00"
1269000610,מכירת טפסי מיכרזים ,"400,000.00"
1269000690,הכנ' שכר כוננים במשכן ,0
1269003490,מועצת נשים ,"40,000.00"
1273001610,השכרת כסאות בחוף ,0
1274700990,הכנסות מ.איכות הסביבה ,"120,000.00"
1281000290,פיקוח על חו'ע ,"179,000.00"
1281000291,קנסות בימ'ש ,"3,500,000.00"
1281001290,פיקוח על החניה ,"4,000,000.00"
1281001291,מדחני צג ,"1,517,655.00"
1281001292,מדחני כרטיס ,"12,498.00"
1281001293,הכנסות בגין קיזוז מקבלן-ח,"1,200,000.00"
1281001295,איזי פארק- סלופארק ,"250,000.00"
1281001296,הכנסה בגין אכיפה מנהלית ,"7,294,100.00"
1281001297,"באמצעות טלפון סלולרי ""פאנ","168,000.00"
1311000650,שכירות ,0
1311000920,תקשוב לאומי ,"2,000,000.00"
1312100420,סל תרבות ,"3,800,000.00"
1312100421,פעילות גנים מדעיים ,"213,000.00"
1312100924,"תכנית שמיד גנ""י ","366,840.00"
1312200920,גיל חובה-שיפוצים ,"100,000.00"
1312200921,גיל חובה/חומרים ,"130,000.00"
1312200922,גיל חובה/שכר סייעות ,"10,750,000.00"
1312300420,ט.חובה/תשלומי הורים ,"16,500,000.00"
1312300920,גנ'י/ילדי סטיה והשלמ'מ ,"6,600,000.00"
1312500420,צהרונים /יול'ה ,"14,100,000.00"
1312500421,גני מועד'וצהר'/דמי רישום ,"305,000.00"
1312501420,פנימיות יום-גנ'י ,"90,000.00"
1312501920,פנמיות יום -גנ'י ,"73,000.00"
1312800420,קייטנה חודש לימודים ,0
1313200440,הכנסות מתקשורת סלולרית ,"20,000.00"
1313200920,שרתים/מזכירים/סייעות ,"24,000,000.00"
1313200924,תכנית שמיד חינוך יסודי ,"680,000.00"
1313201420,פנימיות יום-הורים ,"364,000.00"
1313202420,קרב-תשלומי ההורים ,"3,132,000.00"
1313204920,ניהול עצמי ,"1,685,000.00"
1313205920,שיפוצים ,"480,000.00"
1313206920,שיכפולים/חומרים ,"1,100,000.00"
1313209920,הכנסות מסבסוד טיולים ,"950,000.00"
1313500420,השתתפויות במימון מזגנים ו,"50,000.00"
1313500920,שרתים מזכירים סייעות/חרדי,"7,000,000.00"
1313500921,ישיבות קטנות/שיפוצים/מ.ח.,"550,000.00"
1313500924,תכנית שמיד-חרדי ,"1,083,000.00"
1313505920,רווחה חינוכית ,"300,000.00"
1313508920,הכנסות מסבסוד טיולים ,"475,000.00"
1313600920,מועדוניות בית ספריות ,"670,000.00"
1313700920,חוו חקלאיות/שרתים מזכירים,"120,000.00"
1315201420,בתי'ס עי'ס/פ.יום הורים ,"160,000.00"
1315202920,בתי'ס עי'ס/שכפ'חומר'עו ,"950,000.00"
1315203920,בתי'ס עי'ס/שיפוצים מ.ח ,"440,000.00"
1315204920,מנ'ע תגבורים ,"500,000.00"
1315204924,"תכנית שמיד-חינוך עי""ס ","375,000.00"
1315206920,פרוייקט מניפה ,"240,000.00"
1315207650,שכירות קיוסקים ומכונות שת,"160,000.00"
1315208920,הכנסות מסבסוד טיולים ,"2,000,000.00"
1315501921,חט'ב/מקיף א' ,"910,000.00"
1315502921,חט'ב/מקיף ב' ,"590,000.00"
1315503921,עי'ס/חט'ב/מקיף ג' ,"1,350,000.00"
1315504921,עי'ס/חט'ב/מקיף ד' ,"1,270,000.00"
1315505921,ע'ס/חט'ב/מקיף ה' ,"1,400,000.00"
1315506921,בתי'ס עי'ס/מקיף ו' ,"1,300,000.00"
1315507921,עי'ס/חט'ב/מקיף ז' ,"1,580,000.00"
1315508921,עי'ס/חט'ב/מקיף ח' ,"1,650,000.00"
1315509921,בתי'ס עי'ס/חט'ב ט' ,"1,460,000.00"
1315510921,עי'ס/חט'ב/מקיף י' ,"1,080,000.00"
1315511921,בתי'ס עי'ס/אולפנא ,"670,000.00"
1315515921,"ישיבה תיכונית אמי""ת ",0
1315701920,בתי'ס עי'ס/מקיף א' ,"8,600,000.00"
1315702920,בת'ס עי'ס/מקיף ב' ,"7,020,000.00"
1315703920,בתי'ס עי'ס/מקיף ג' ,"13,300,000.00"
1315704920,בתי'ס עי'ס/מקיף ד' ,"18,600,000.00"
1315705920,בתי'ס עי'ס/מקיף ה' ,"18,300,000.00"
1315706920,בתי'ס עי'ס/מקיף ו' ,"12,500,000.00"
1315707920,בתי'ס עי'ס/מקיף ז' ,"13,500,000.00"
1315708920,בתי'ס עי'ס/מקיף ח' ,"13,300,000.00"
1315709920,מקיף ט' ,"9,400,000.00"
1315710920,מקיף יוד חט'ע ,"9,300,000.00"
1315711920,בתי'ס עי'ס/אולפנא ,"6,300,000.00"
1315712920,בתי'ס עי'ס/ימי/שרת'+מז ,"200,000.00"
1315713920,בתי'ס עי'ס/אשכולות פיס ,"400,000.00"
1315714430,בתי'ס עי'ס/נ.הרצוג ,"400,000.00"
1316200420,פעילות לחיילים ,"44,000.00"
1316200970,הכנסות משרד הבטחון ,"157,000.00"
1316802922,מלגות הכנסה מ. השיכון ,"500,000.00"
1317100920,קבטי'ם-שכר ,"450,000.00"
1317100992,שמירה-השתת' משטרת ישראל ,"5,400,000.00"
1317200420,מרפ'ד הכנסות עצמיות ,"100,000.00"
1317300920,פסיכולוג חנוכי/שכר ,"5,500,000.00"
1317300921,פסיכולוג חנוכי/השתלמויות ,"85,000.00"
1317300924,תכנית שמיד שפי ,"248,000.00"
1317500420,ביטוח תלמידים ,"1,200,000.00"
1317600920,רווחה חינוכית ,"1,400,000.00"
1317600921,תוכנית שיקום שכונות ,"655,000.00"
1317700920,קב'סים__שכר ,"890,000.00"
1317701650,דמי שימוש שטחי פירסום ,"400,000.00"
1317701920,קבס'ים -קידום נוער ,"385,000.00"
1317701921,חונכות לתלמידים ,"150,000.00"
1317701924,תכנית שמיד-קידום נוער ,"850,000.00"
1317800920,הסעות ילדים -מ.ת.מ ,"6,150,000.00"
1317800921,לווי הסעות ,"2,400,000.00"
1317903430,שרותים אחרים/תלמידי חוץ ,"1,500,000.00"
1317904420,פרויקטים משותפים עם בתה'ס,"500,000.00"
1317906920,הצטיידות שונות הכנסות משר,"1,800,000.00"
1317909920,הזנה ונלוות/ח.מיוחד ,"1,450,000.00"
1318000410,ח.מבוגרים/הכנסות עצמיות ,"150,000.00"
1318000920,ח.מבוגרים/מת'מ/תהל'ה ,"37,000.00"
1318000990,ח.מבוגרים/מ.הקליטה ,"120,000.00"
1329201650,דמי שימוש -איצטדיונים ,"2,944,000.00"
1329201651,דמי שימוש במגרשי ספורט ,"280,000.00"
1329300921,סל הספורט-משרד החינוך ,"540,000.00"
1332200940,משרד הבריאות - סל שיקום ,"250,000.00"
1332300420,בריאות השן-השתתפות הורים ,"246,000.00"
1332300940,השתתפות בגין בריאות השן ,"1,357,000.00"
1335001410,בריאות בקהילה - גביה עצמי,"8,000.00"
1335001990,עיר ללא אלימות ,"1,496,000.00"
1335003990,השתתפות משרדי ממשלה ,"810,000.00"
1341000930,מחשוב מחלקות רווחה ,0
1341001790,הרשות לשיקום האסיר ,"75,000.00"
1341001930,שכר עובדי המחלקה 0143101 ,"15,381,000.00"
1341001990,שיפוץ וציוד מ.רווחה השתתפ,"100,000.00"
1341002930,סל בטיחות בסיסי 3244101 ,"15,000.00"
1341002990,רכזות משפחתונים-תמ'ת ,"520,000.00"
1341003930,כ'א לחינוך מיוחד 0053101 ,"269,000.00"
1341005790,תרומות ,"2,000.00"
1341005930,פעולות ארגוניות 0244101 ,"10,000.00"
1341007930,בטחון עובדים מאבטחים 4244,"49,000.00"
1342200410,עזרה ביתית ,"8,000.00"
1342201930,מקלטים לנשים מוכות 001520,"824,000.00"
1342203930,משפחות במצוקה בקהילה 0145,"551,000.00"
1342205930,טיפול בדרי רחוב 0155201 ,"563,000.00"
1342206930,מס.ארציות לדרי רחוב 11552,"310,000.00"
1342207930,סיוע למשפחות עם ילדים 024,"470,000.00"
1342212930,דרי רחוב רב בעייתי 215520,"70,000.00"
1342400410,בית הויס ,0
1342401930,סדנאות למשפחה 0406201 ,"60,000.00"
1342402930,טיפול בפרט ובמשפחה 140620,"8,000.00"
1342403930,מרכזי טיפול באלימות 09062,"448,000.00"
1342405930,בית נועם ,0
1342407930,תכנית למניעת אלימות 03693,"20,000.00"
1342408930,תחנות לטיפול במשפחה 24062,"20,000.00"
1343500410,מועדוניות ,"185,000.00"
1343500411,מועדוניות ועדת הנחות ,"56,000.00"
1343500930,ת. לאומית ילד ונוער 00483,"1,001,000.00"
1343501410,מועדוניות משותפות ,"90,000.00"
1343501930,טיפול במשפחות אומנה 31483,"572,000.00"
1343502930,מרכזי הורים -ילדים 244930,"449,000.00"
1343503930,יצירת קשר הורים -ילדים 41,"115,000.00"
1343504930,טיפול בילד בקהילה 0449301,"2,250,000.00"
1343505930,מועדוניות משותפות 1449301,"324,000.00"
1343507930,טיפול בפגיעות מיניות 3849,"120,000.00"
1343508930,בדיקות פסיכולוגיות 284930,"88,000.00"
1343800930,אחזקת ילדים בפנימיות 0148,"12,862,000.00"
1343811410,אחזקת ילדים בפנימיות ,"231,000.00"
1343900420,הכנסות עצמיות משפחתונים ,"5,000.00"
1343900930,ילדים במעונות יום 0414301,"8,777,000.00"
1343900990,מעונות יום-תמ'ת ,"3,240,000.00"
1344300930,אחזקת זקנים במעונות 01424,"6,076,000.00"
1344301930,נופשון לזקן 0342401 ,"20,000.00"
1344311410,בתי אבות ,"1,015,000.00"
1344324410,ארוחות לקשיש ,"77,000.00"
1344400930,מועדונים לזקנים 0343401 ,"300,000.00"
1344401930,טיפול בזקן בקהילה 0443401,"395,000.00"
1344402930,מועדונים תכנית העשרה 1343,0
1344403930,מרכזי ועדות חוק סיעוד 099,"1,286,000.00"
1344404930,שירותים לניצולי שואה ,"107,000.00"
1344405930,מיגון וציוד ביתי ,0
1344406930,שכונה תומכת 0153401 ,"160,000.00"
1344407930,תעסוקת זקנים במועדון 2343,"100,000.00"
1344408930,טיפול שיניים לקשיש 144340,"104,000.00"
1344500410,מרכז יום ,"162,000.00"
1344500930,מסגרות יומיות לזקן 014340,"970,000.00"
1344900930,מועדון לעולים העשרה 84434,0
1345100410,שיקום מסגרות כללי ,"168,000.00"
1345100930,סדור מפגרים במוסדות 01465,"16,718,000.00"
1345101930,מפגרים במוסד ממשלתי 02917,"2,713,000.00"
1345102930,החזקת אוטיסטים במסגרות 05,"1,899,000.00"
1345103930,טיפול בהורים ובילדיהם 040,"285,000.00"
1345104930,מ.יום שיקומי לאוטיסט 2112,"268,000.00"
1345105930,נופשונים וקייטנות 0111880,"40,000.00"
1345106930,משפחות אומנה למפגר 004658,"40,000.00"
1345107930,משפחות אומנה לשיקום 10465,"31,000.00"
1345108930,מועדוניות לילדים 2401880 ,"71,000.00"
1345109930,סביבה תומכת 1146580 ,"516,000.00"
1345111930,מ. יום תעסוקה לבוגרים ,"16,000.00"
1345200410,מעון לילך ,"110,000.00"
1345200411,מעון לילך הכנסות עצמיות ,"10,000.00"
1345201410,מעון יובלים ,"209,000.00"
1345201930,מפגרים במעון אמוני 014558,"70,000.00"
1345202410,בית ספר ניר ,"24,000.00"
1345202930,מפגרים במעון טפולי 024558,"2,647,000.00"
1345203790,מעון יובלים-טיפולים פרא-ר,"515,000.00"
1345203930,מ.יום שיקומי למפגר 111226,"289,000.00"
1345204930,"מעש""ים 0745580 ","950,000.00"
1345300410,נופשונים ,"100,000.00"
1345300930,שרותים תומכים למפגר 03455,"81,000.00"
1345301930,נופשונים למפגר 0295580 ,"182,000.00"
1345302930,מועדונים חברתיים למפגר 33,"50,000.00"
1345303930,הסעות למ.יום למפגר 134558,"265,000.00"
1345527410,מע'ש ,"212,000.00"
1346100930,ילדים עוורים במוסדות 0142,"144,000.00"
1346300930,שיקום העיוור בקהילה 38026,"80,000.00"
1346302930,הדרכת עוור ובני ביתו 0342,"105,000.00"
1346400930,מפעלי שיקום לעוור 0802660,"48,000.00"
1346402930,מפעלי תעסוקה ומועדון 2802,"404,000.00"
1346500930,אחזקת נכים בפנימיות 04012,"4,380,000.00"
1346501930,נכים במשפחות אומנה 140126,"449,000.00"
1346600930,תעסוקה מוגנת למוגבל 01022,"453,000.00"
1346601410,מועדוניות לכבדי שמיעה ,"1,000.00"
1346601930,מס.יום לילד המוגבל 090226,"409,000.00"
1346700410,הסעות נכים ,"13,000.00"
1346700930,תוכניות לילד החריג 020226,"160,000.00"
1346701930,מרכזים להיתפתחות הילד 340,"38,000.00"
1346702930,הסעות נכים 0012260 ,"138,000.00"
1346703930,מרכז יום שיקומי לנכים 011,"1,502,000.00"
1346704930,נופשונים להבראה 0412260 ,"150,000.00"
1346705930,הסעות למעון יום שיקומי 31,"750,000.00"
1346706930,ליווי למעון יום שיקומי 41,"43,000.00"
1346707930,מסיכון לסיכוי 1202260 ,"310,000.00"
1346708930,תכנית מעבר לחירשים 060226,"45,000.00"
1346710930,תעסוקה נתמכת לנכים ,"236,000.00"
1346711930,חלופה למ.יום שיקומיים 511,"80,000.00"
1346712930,מועדון חברתי לבוגרים 2412,"100,000.00"
1346714930,עמית למשפחה 412226 ,0
1346715930,איתור לתעסוקה 253226 ,0
1346800930,מרכזי אבחון ושיקום 010816,"264,000.00"
1346801930,שיקום נכים בקהילה 0409160,"95,000.00"
1346802930,נכים קשים בקהילה 0901260 ,"105,000.00"
1346804930,מועדונים לעיוור 0212660 ,"332,000.00"
1347100930,טפול בנוער ובצעירים 32046,"528,000.00"
1347101930,נוער חרדי מנותק 0514611 ,0
1347103930,טפול בנערות במצוקה 024561,"375,000.00"
1347105930,בית נועם 0624211 ,"10,000.00"
1347106930,נוער חרדי מנותק בקהילה ,"1,332,000.00"
1347107930,מקלטים לנערות 6245611 ,"15,000.00"
1347108930,"פרוייקט עד""י 7245611 ","9,000.00"
1347110930,ת.לאומית נוער וצעירים4048,"235,000.00"
1347111930,תוכנית מעטפת ,"150,000.00"
1347112930,בתים חמים לנערות 8245611 ,0
1347200930,מעונות חסות -ממשלתיים 030,"166,000.00"
1347300930,סמים - טיפול בקהילה 16052,"390,000.00"
1347301930,בדיקות למשתמשי סמים 07052,"24,000.00"
1347302930,טיפול באלכוהוליסטים 05252,"459,000.00"
1347303930,תוכניות תעסוקה 7605211 ,"205,000.00"
1347305930,מ.יום לנוער סמים 1615211 ,"100,000.00"
1347306930,יחידת איתור לנוער ,"500,000.00"
1347400930,"מפת""ן ממשלתי 0382311 ",0
1347401930,"מפת""ן מקומי -החזקה 014431","638,000.00"
1347402930,פעול משלימות למפתנים 0244,"30,000.00"
1347403930,"מית""ר 1144311 ",0
1347405930,"ת.למניעת אלימות במפת""ן 03","60,000.00"
1348200930,עבודה קהילתית 0142701 ,"18,000.00"
1348300930,פע' התנדבות בקהילה 050431,"6,000.00"
1348400930,לשכות ייעוץ לאזרח 0502310,"11,000.00"
1348500930,שיקום שכונות - פעולות 060,"56,000.00"
1349002930,טיפול בעיוורים עולים 2409,"90,000.00"
1349003930,פיתוח קהיל. בין תרבות ,0
1349005930,מ.יום טפולי עולים 1245580,"48,000.00"
1349006930,"מעש""ים עולים 1745580 ","28,000.00"
1349007930,מפגר בפנימיה - עולים 2146,"872,000.00"
1349008930,משפחות עולים במצוקה ,"106,000.00"
1349009930,מעונות יום - עולים 341430,"35,000.00"
1349010930,ילדים בפנימיות - עולים 11,"589,000.00"
1349011930,ילדים במצוקה - עולים 0649,"225,000.00"
1349012930,טיפול בזקנים - עולים 0063,"315,000.00"
1349013930,התכנית הביתית 2223701 ,"195,000.00"
1349014930,תכנית מגשרים 1223701 ,"70,000.00"
1349015930,תוכ.קבוצתיות לעולים 02237,"25,000.00"
1349016930,עובדי שכונה - עולים 02137,"255,000.00"
1349017930,אבחון ושיקום נכים-עולים09,"185,000.00"
1349022930,טיפול בעולים נפגעי סמים66,"134,000.00"
1349023930,מ.טיפול באלימות עולים 024,"222,000.00"
1349024930,תוכנית במעלה 2749301 ,"54,000.00"
1349025930,פרויקטים לנגמלים 4605211 ,0
1349300930,פרויקטים לנגמלים 4605211 ,0
1360000420,הכנסות עצמיות-קליטה ,"200,000.00"
1360000421,הכנ' עצמיות מחוזים חדשים),0
1360000951,הכנ' מ. הקליטה פעולות חדש,"2,000,000.00"
1360001950,מוקד שכונתי-אתיופים ,"687,000.00"
1360002950,קליטת עולי צרפת ,"230,000.00"
1360003420,הכנ' עצמיות-עולים על הגל ,"30,000.00"
1360004950,עליה-אמריקה הלטינית ,"78,000.00"
1360005950,כנס קליטה ,"200,000.00"
1413100210,אגרת מים )צריכה שוטפת( ,"2,200,000.00"
1413200210,אגרות מים אחרות )מוני מים,0
1413300663,דמי ניהול תאגיד ,0
1413301690,"החזר הוצאות שכ""ע ורכב-תאג",0
1437000420,שווקים ,"3,000,000.00"
1439000640,השכרת נכסים ,"3,500,000.00"
1441000620,מכירת רכב משומש ,"200,000.00"
1472000210,ביוב עירוני ,"500,000.00"
1520000610,תקבולים משנים קודמות ,"2,000,000.00"
1591900590,החזרות מקרנות הפרשה ,"1,900,000.00"
1594000490,הכנסות מיוחדות ובלתי נצפו,"58,143,000.00"
1594000730,"החזר בגין דמי פגיעה -ב""ל ","630,000.00"
1594000910,הכנסות מיוחדות ,0
1611100110,השכר הקובע ,"2,321,000.00"
1611100120,תוספות שלא נכללות בשכר ,"27,000.00"
1611100140,החזר הוצאות רכב ,"115,000.00"
1611100141,החזר הוצאות אחר ,"134,000.00"
1611100181,הפרשות סוציאליות ,"515,000.00"
1611100182,מיסים ועליות ,"370,000.00"
1611101110,השכר הקובע ,"452,000.00"
1611101120,תוסםות שלא נכללות בשכר ,"248,000.00"
1611101130,שעות נוספות ,"17,000.00"
1611101140,החזר הוצאות רכב ,"83,000.00"
1611101141,החזר הוצאות אחר ,"66,000.00"
1611101181,הפרשות סוציאליות ,"114,000.00"
1611101182,מיסים ועלויות ,"107,000.00"
1611101210,שכר זמניים ,"900,000.00"
1611101470,ציוד משרדי מתכלה ,"32,000.00"
1611101471,מכונות צילום ,"4,000.00"
1611101510,אש'ל וכבודים ,"6,000.00"
1611101514,רכישת מתנות ,"20,000.00"
1611101522,ספרות מקצועית ועתונות ,"10,000.00"
1611101530,רכב צמוד 8668094 ,"50,000.00"
1611101533,2601534,0
1611101540,דואר וטלפון ,"25,000.00"
1611101542,"רט""ן-תקשורת סלולרית ","72,000.00"
1611101760,קנית שרותים מרשויות ומוסד,"17,000.00"
1611101780,הוצאות שונות ,"42,000.00"
1611102110,השכר הקובע ,"183,000.00"
1611102120,תוספות שלא נכללות בשכר ,"47,000.00"
1611102140,החזר הוצאות רכב ,"42,000.00"
1611102141,החזר הוצאות אחר ,"8,000.00"
1611102181,הפרשות סוציאליות ,"36,000.00"
1611102182,מיסים ועליות ,"35,000.00"
1611102210,שכר זמניים ,"40,000.00"
1611102470,ציוד משרדי מתכלה ,"6,000.00"
1611102510,אש'ל וכבודים ,"2,000.00"
1611102514,רכישת מתנות ,"6,000.00"
1611102522,ספרות מקצועיות ועתונים ,"4,000.00"
1611102531,רכב 5777477 ,"35,000.00"
